library,function,line,file
tensorflow_privacy.privacy.estimators.test_utils.make_multilabel_input_data,test_utils.make_multilabel_input_data,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\multi_label_head_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_fn,test_utils.make_input_fn,71,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\multi_label_head_test.py
tensorflow_privacy.privacy.estimators.v1.head._binary_logistic_or_multi_class_head,head_lib._binary_logistic_or_multi_class_head,30,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\dnn.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_data,test_utils.make_input_data,24,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\dnn_test.py
tensorflow_privacy.privacy.estimators.v1.dnn.DNNClassifier,dnn.DNNClassifier,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\dnn_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_fn,test_utils.make_input_fn,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\dnn_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_data,test_utils.make_input_data,48,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\dnn_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_fn,test_utils.make_input_fn,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\dnn_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_data,test_utils.make_input_data,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\dnn_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_fn,test_utils.make_input_fn,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\dnn_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_data,test_utils.make_input_data,48,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\head_test.py
tensorflow_privacy.privacy.estimators.v1.head._binary_logistic_or_multi_class_head,head_lib._binary_logistic_or_multi_class_head,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\head_test.py
tensorflow_privacy.privacy.optimizers.dp_optimizer.DPGradientDescentGaussianOptimizer,DPGradientDescentGaussianOptimizer,58,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\head_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_fn,test_utils.make_input_fn,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\head_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_data,test_utils.make_input_data,70,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\head_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_fn,test_utils.make_input_fn,72,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\head_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_data,test_utils.make_input_data,75,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\head_test.py
tensorflow_privacy.privacy.estimators.test_utils.make_input_fn,test_utils.make_input_fn,77,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\v1\head_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,112,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\codelab.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack.run_attacks,mia.run_attacks,121,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\codelab.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,122,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\codelab.py
tensorflow_privacy.privacy.membership_inference_attack.plotting.plot_roc_curve,plotting.plot_roc_curve,131,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\codelab.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResultsCollection,AttackResultsCollection,87,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\privacy_report_codelab.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.PrivacyReportMetadata,PrivacyReportMetadata,111,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\privacy_report_codelab.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack.run_attacks,mia.run_attacks,119,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\privacy_report_codelab.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,120,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\privacy_report_codelab.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,125,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\privacy_report_codelab.py
tensorflow_privacy.privacy.membership_inference_attack.privacy_report.plot_by_epochs,privacy_report.plot_by_epochs,132,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\privacy_report_codelab.py
tensorflow_privacy.privacy.membership_inference_attack.privacy_report.plot_privacy_vs_accuracy,privacy_report.plot_privacy_vs_accuracy,135,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\codelabs\privacy_report_codelab.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,23,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,86,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,97,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,99,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,102,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,108,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,112,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,113,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,31,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,34,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_single_slice_specs,get_single_slice_specs,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_single_slice_specs,get_single_slice_specs,42,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_single_slice_specs,get_single_slice_specs,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,56,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_single_slice_specs,get_single_slice_specs,58,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,66,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_single_slice_specs,get_single_slice_specs,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,72,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_single_slice_specs,get_single_slice_specs,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,106,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,119,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_slice,get_slice,120,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,127,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_slice,get_slice,128,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,159,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_slice,get_slice,160,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_slice,get_slice,176,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\dataset_slicing_test.py
tensorflow_privacy.privacy.membership_inference_attack.utils.log_loss_from_logits,utils.log_loss_from_logits,238,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures.py
tensorflow_privacy.privacy.membership_inference_attack.utils.log_loss,utils.log_loss,241,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures.py
tensorflow_privacy.privacy.membership_inference_attack.utils.log_loss_from_logits,utils.log_loss_from_logits,248,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures.py
tensorflow_privacy.privacy.membership_inference_attack.utils.log_loss,utils.log_loss,251,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,24,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,32,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,38,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,62,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,72,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures._log_value,_log_value,90,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,92,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,100,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,111,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,113,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,115,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,117,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,119,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,121,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,123,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,125,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,127,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,129,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,130,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,134,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.RocCurve,RocCurve,144,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.RocCurve,RocCurve,152,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.RocCurve,RocCurve,160,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.RocCurve,RocCurve,168,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.RocCurve,RocCurve,180,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleAttackResult,SingleAttackResult,185,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,187,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.RocCurve,RocCurve,194,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleAttackResult,SingleAttackResult,199,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,201,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleAttackResult,SingleAttackResult,212,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\data_structures_test.py
