library,function,line,file
tensorflow_privacy.privacy.membership_inference_attack.dataset_slicing.get_slice,get_slice,145,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResults,AttackResults,154,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.PrivacyReportMetadata,PrivacyReportMetadata,164,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,16,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack.run_attacks,mia.run_attacks,26,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,27,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack._run_attack,mia._run_attack,33,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack._run_attack,mia._run_attack,39,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack._run_attack,mia._run_attack,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack._run_attack,mia._run_attack,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,52,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack._run_attack,mia._run_attack,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,61,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack.run_attacks,mia.run_attacks,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,70,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,74,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack._get_accuracy,mia._get_accuracy,81,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack._get_accuracy,mia._get_accuracy,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack._get_accuracy,mia._get_accuracy,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\membership_inference_attack_test.py
tensorflow_privacy.privacy.membership_inference_attack.models.TrainedAttacker,models.TrainedAttacker,13,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\models_test.py
tensorflow_privacy.privacy.membership_inference_attack.models.LogisticRegressionAttacker,models.LogisticRegressionAttacker,18,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\models_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,22,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\models_test.py
tensorflow_privacy.privacy.membership_inference_attack.models.create_attacker_data,models.create_attacker_data,24,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\models_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,29,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\models_test.py
tensorflow_privacy.privacy.membership_inference_attack.models.create_attacker_data,models.create_attacker_data,34,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\models_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\models_test.py
tensorflow_privacy.privacy.membership_inference_attack.models.create_attacker_data,models.create_attacker_data,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\models_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleAttackResult,SingleAttackResult,24,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,25,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.RocCurve,RocCurve,27,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleAttackResult,SingleAttackResult,33,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SingleSliceSpec,SingleSliceSpec,34,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.RocCurve,RocCurve,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResults,AttackResults,41,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.PrivacyReportMetadata,PrivacyReportMetadata,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResults,AttackResults,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.PrivacyReportMetadata,PrivacyReportMetadata,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResults,AttackResults,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.PrivacyReportMetadata,PrivacyReportMetadata,59,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResults,AttackResults,65,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResultsCollection,AttackResultsCollection,72,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.privacy_report.plot_by_epochs,privacy_report.plot_by_epochs,75,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResultsCollection,AttackResultsCollection,76,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.privacy_report.plot_by_epochs,privacy_report.plot_by_epochs,88,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResultsCollection,AttackResultsCollection,89,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.privacy_report.plot_by_epochs,privacy_report.plot_by_epochs,104,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResultsCollection,AttackResultsCollection,105,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResultsCollection,AttackResultsCollection,131,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.privacy_report.plot_privacy_vs_accuracy,privacy_report.plot_privacy_vs_accuracy,134,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResultsCollection,AttackResultsCollection,135,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.privacy_report.plot_privacy_vs_accuracy,privacy_report.plot_privacy_vs_accuracy,147,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResultsCollection,AttackResultsCollection,148,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.privacy_report.plot_privacy_vs_accuracy,privacy_report.plot_privacy_vs_accuracy,163,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackResultsCollection,AttackResultsCollection,164,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\privacy_report_test.py
tensorflow_privacy.privacy.membership_inference_attack.utils.log_loss,log_loss,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.get_flattened_attack_metrics,get_flattened_attack_metrics,102,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py
tensorflow_privacy.privacy.membership_inference_attack.utils_tensorboard.write_results_to_tensorboard,write_results_to_tensorboard,111,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.AttackInputData,AttackInputData,177,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py
tensorflow_privacy.privacy.membership_inference_attack.membership_inference_attack.run_attacks,mia.run_attacks,182,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py
tensorflow_privacy.privacy.membership_inference_attack.tf_estimator_evaluation.MembershipInferenceTrainingHook,MembershipInferenceTrainingHook,100,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_example.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,105,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_example.py
tensorflow_privacy.privacy.membership_inference_attack.tf_estimator_evaluation.run_attack_on_tf_estimator_model,run_attack_on_tf_estimator_model,134,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_example.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.SlicingSpec,SlicingSpec,137,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_example.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.get_flattened_attack_metrics,get_flattened_attack_metrics,140,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_example.py
tensorflow_privacy.privacy.membership_inference_attack.tf_estimator_evaluation.calculate_losses,tf_estimator_evaluation.calculate_losses,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_test.py
tensorflow_privacy.privacy.membership_inference_attack.tf_estimator_evaluation.calculate_losses,tf_estimator_evaluation.calculate_losses,61,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_test.py
tensorflow_privacy.privacy.membership_inference_attack.tf_estimator_evaluation.run_attack_helper,tf_estimator_evaluation.run_attack_helper,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.get_flattened_attack_metrics,get_flattened_attack_metrics,77,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_test.py
tensorflow_privacy.privacy.membership_inference_attack.tf_estimator_evaluation.run_attack_on_tf_estimator_model,tf_estimator_evaluation.run_attack_on_tf_estimator_model,89,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.get_flattened_attack_metrics,get_flattened_attack_metrics,96,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation_test.py
tensorflow_privacy.privacy.membership_inference_attack.data_structures.get_flattened_attack_metrics,get_flattened_attack_metrics,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\utils_tensorboard.py
tensorflow_privacy.privacy.membership_inference_attack.utils.log_loss,utils.log_loss,32,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\utils_test.py
tensorflow_privacy.privacy.membership_inference_attack.utils.log_loss,utils.log_loss,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\utils_test.py
tensorflow_privacy.privacy.membership_inference_attack.utils.log_loss,utils.log_loss,56,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\utils_test.py
tensorflow_privacy.privacy.membership_inference_attack.utils.log_loss_from_logits,utils.log_loss_from_logits,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\utils_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,218,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer.py
tensorflow_privacy.privacy.analysis.privacy_ledger.QueryWithLedger,privacy_ledger.QueryWithLedger,222,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_eager_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.QueryWithLedger,privacy_ledger.QueryWithLedger,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_eager_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,74,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_eager_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.QueryWithLedger,privacy_ledger.QueryWithLedger,75,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_eager_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,98,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_eager_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.QueryWithLedger,privacy_ledger.QueryWithLedger,99,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_eager_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_keras.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.QueryWithLedger,privacy_ledger.QueryWithLedger,52,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,80,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.QueryWithLedger,privacy_ledger.QueryWithLedger,81,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,104,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.QueryWithLedger,privacy_ledger.QueryWithLedger,105,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.optimizers.dp_optimizer.make_optimizer_class,dp_optimizer.make_optimizer_class,130,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,146,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.QueryWithLedger,privacy_ledger.QueryWithLedger,147,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.optimizers.dp_optimizer.DPGradientDescentOptimizer,dp_optimizer.DPGradientDescentOptimizer,148,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,190,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.QueryWithLedger,privacy_ledger.QueryWithLedger,191,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,245,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py
