title,body
成分句法分析的sampler_builder、batch_size参数,"<!--
感谢找出bug，请认真填写下表：
-->

**Describe the bug**
指定batch_size参数不起作用

**Code to reproduce the issue**
```python
import hanlp
from hanlp import pretrained

tokenizer_model = pretrained.tok.COARSE_ELECTRA_SMALL_ZH
tokenizer = hanlp.load(tokenizer_model, devices=0)
constituency_model = pretrained.constituency.CTB9_CON_ELECTRA_SMALL
parser = hanlp.load(constituency_model)

s = ""栏目下的一个节目，这个节目主要探讨的是英语口语的常用表达、词汇的起源和其背后的故事。""
sentences = [s] * 100
tokens = tokenizer(sentences, batch_size=bs)
parseing_tree = parser(batch_tokens, batch_size=bs)
```

**Describe the current behavior**
指定batch_size是不生效的，会自动加载config中的sampler_builder。
sampler_builder中：
- Tokenizer的batch_size是32
- constituency的batch_size是10

对于Tokenizer，添加`sampler_builder=None`就可以使batch_size生效: 
```
tokens = tokenizer(sentences, sampler_builder=None, batch_size=bs)
```
对于constituency，即使添加`sampler_builder=None`，也不会使batch_size生效，
```
parseing_tree = parser(batch_tokens, sampler_builder=None, batch_size=bs)
```

**Expected behavior**
对于Tokenizer和constituency：
- 指定了batch_size参数就起作用，不需要和sampler_builder=None配合
     - （即当指定了batch_size就要屏蔽config中的sampler_builder）

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Ubuntu 20.04.4 LTS
- Python version: Python 3.8.16
- HanLP version: 2.1.0b48

**Other info / logs**
None

* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
成分句法分析的标注标准,"<!--
感谢找出bug，请认真填写下表：
-->

**Describe the bug**
严格意义上，这不算一个Bug，是一个问题。（https://bbs.hankcs.com/ 上没有注册成功）

Github Readme中，说明的“成分句法分析”的标注标准是Chinese Tree Bank：https://hanlp.hankcs.com/docs/annotations/constituency/ctb.html
上述页面上的所有Tag：
```
'ADJP', 'ADVP', 'CLP', 'CP', 'DNP', 'DP', 'DVP', 'FRAG', 'INTJ',
'IP', 'LCP', 'LST', 'MSP', 'NN', 'NP', 'PP', 'PRN', 'QP', 'ROOT', 'UCP',
'VCD', 'VCP', 'VNV', 'VP', 'VPT', 'VRD', 'VSB'
```

而我在自己数据集上生成的所有Tag：
```
'CLP', 'QP', 'NP', 'ADJP', 'ADVP', 'IP', 'VP', 'PP', 'VSB',
'TOP', 'DP', 'LCP', 'CP', 'DNP', 'PRN', 'DVP', 'VRD', 'VCP',
'UCP', 'VCD', 'VPT', 'VNV', 'DFL', 'FLR', 'INTJ', 'LST', 'INC',
'EMO', 'FRAG', 'SKIP', 'IMG', 'IP=9', 'OTH', 'NP=2', 'NP=3', 'TYPO', 'IP=4'
```
实际生成的Tag与网页上的不一致：
- ROOT -> TOP
- 没有生成过'MSP'和'NN'（数据量不小）
- 生成的'DFL'、'EMO'、'FLR'、'IMG'、'INC'、'IP=4'、'IP=9'、'NP=2'、'NP=3'、'OTH'、'SKIP'、'TYPO'不在网页上


**Code to reproduce the issue**
None

**Describe the current behavior**
None

**Expected behavior**
希望得到一个所有可能生成的Tag（标签）列表。
更新网页上的标注标准。

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): None
- Python version: None
- HanLP version: None

**Other info / logs**
None

* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
成分句法分析会修改原始文本，如修改中文的标点符号？,"<!--
感谢找出bug，请认真填写下表：
-->

**成分句法分析修改原始文本**

A clear and concise description of what the bug is.

**Code to reproduce the issue**
```python
import hanlp
from hanlp import pretrained

tokenizer_model = pretrained.tok.COARSE_ELECTRA_SMALL_ZH
tokenizer = hanlp.load(tokenizer_model)

toks = tokenizer(""栏目下的一个节目，这个节目主要探讨的是英语口语的常用表达、词汇的起源和其背后的故事。"")
print(toks)

constituency_model = pretrained.constituency.CTB9_CON_ELECTRA_SMALL
parser = hanlp.load(constituency_model)
tree = parser(toks)
print(tree)
```

**Describe the current behavior**
![image](https://user-images.githubusercontent.com/53685945/230709750-3b17e2c4-4eb3-4fa2-a491-4da61f79a4d3.png)
为了好展示，修改了token是输出格式（为了代码的简洁，没有包含在演示代码中）



**Expected behavior**
保持原来的中文标点。

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04):  CentOS Linux release 7.9.2009 (Core)
- Python version: Python 3.8.16
- HanLP version: 2.1.0b47

**Other info / logs**
None

* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
加载MSRA_NER_ALBERT_BASE_ZH失败,"<!--
感谢找出bug，请认真填写下表：
-->

**Describe the bug**
A clear and concise description of what the bug is.

**Code to reproduce the issue**
Provide a reproducible test case that is the bare minimum necessary to generate the problem.

```python
```

**Describe the current behavior**
使用pip install --upgrade hanlp[full]安装最新版本的hanlp，并使用ner = hanlp.load(hanlp.pretrained.ner.MSRA_NER_ALBERT_BASE_ZH)进行模型加载，但报如下错误：
![image](https://user-images.githubusercontent.com/20340633/227485545-c2209a84-f2f8-4be4-afa7-dfbac81b528d.png)


**Expected behavior**
期望能正常加载

**System information**
- OS Platform and Distribution:inux-5.4.0-139-generic-x86_64-with-glibc2.27
- Python version:3.8.0
- HanLP version:2.1.0-beta.46

**Other info / logs**
Include any logs or source code that would be helpful to diagnose the problem. If including tracebacks, please include the full traceback. Large logs and files should be attached.

* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
調用Pretrained TOK跟NER的時候報錯,"**Describe the bug**
調用部分Pretrained TOK跟NER的時候報錯，已試過直接調用已下載到本地的Model也是出現相同的報錯
NER:
hanlp.pretrained.ner.CONLL03_NER_BERT_BASE_CASED_EN
hanlp.pretrained.ner.MSRA_NER_ALBERT_BASE_ZH
hanlp.pretrained.ner.MSRA_NER_BERT_BASE_ZH
TOK:
hanlp.pretrained.tok.CTB6_CONVSEG
hanlp.pretrained.tok.LARGE_ALBERT_BASE
hanlp.pretrained.tok.PKU_NAME_MERGED_SIX_MONTHS_CONVSEG
hanlp.pretrained.tok.SIGHAN2005_MSR_CONVSEG
hanlp.pretrained.tok.SIGHAN2005_PKU_CONVSEG

**Code to reproduce the issue**
Provide a reproducible test case that is the bare minimum necessary to generate the problem.

```python
NER_1 = hanlp.pipeline() \
    .append(hanlp.utils.rules.split_sentence, output_key='sentences') \
    .append(hanlp.load('UD_TOK_MMINILMV2L12'), output_key='tok') \
    .append(hanlp.load('CONLL03_NER_BERT_BASE_CASED_EN'), output_key='ner', input_key='tok')
```

**Describe the current behavior**
A clear and concise description of what happened.

**Expected behavior**
A clear and concise description of what you expected to happen.

**System information**
- OS: Windows-10-10.0.19041-SP0
- Python: 3.9.0
- PyTorch: 1.13.1+cpu
- HanLP version: hanlp==2.1.0b45

**Other info / logs**
Include any logs or source code that would be helpful to diagnose the problem. If including tracebacks, please include the full traceback. Large logs and files should be attached.

```
Decompressing C:\Users\AppData\Roaming\hanlp\ner/ner_conll03_bert_base_cased_en_20211227_121443.zip to C:\Users\AppData\Roaming\hanlp\ner
Failed to load https://file.hankcs.com/hanlp/ner/ner_conll03_bert_base_cased_en_20211227_121443.zip
If the problem still persists, please submit an issue to https://github.com/hankcs/HanLP/issues
When reporting an issue, make sure to paste the FULL ERROR LOG below.
......
TypeError: Descriptors cannot not be created directly.
If this call came from a _pb2.py file, your generated code is out of date and must be regenerated with protoc >= 3.19.0.
If you cannot immediately regenerate your protos, some other possible workarounds are:
 1. Downgrade the protobuf package to 3.20.x or lower.
 2. Set PROTOCOL_BUFFERS_PYTHON_IMPLEMENTATION=python (but this will use pure-Python parsing and will be much slower).

More information: https://developers.google.com/protocol-buffers/docs/news/2022-05-06#python-updates
```

* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
文件流未正确关闭,"<!--
感谢找出bug，请认真填写下表：
-->

**Describe the bug**
A clear and concise description of what the bug is.
VectorsReader类的readVectorFile()方法未正确关闭文件流，导致资源泄漏
**Code to reproduce the issue**
Provide a reproducible test case that is the bare minimum necessary to generate the problem.
使用Word2VecTrainer的train方法，或者new 一个WordVectorModel对象，进程进行中，删除模型文件比如model.txt，会无法删除
```java
```

**Describe the current behavior**
A clear and concise description of what happened.

**Expected behavior**
A clear and concise description of what you expected to happen.
我在使用该jar进行词向量模型训练或者文档转换为向量后，模型文件始终删除不掉，文件资源积压
**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04):任何系统都会出现
- Python version:
- HanLP version:目前发现1.5-1.8.3的版本都会出现该问题

**Other info / logs**
Include any logs or source code that would be helpful to diagnose the problem. If including tracebacks, please include the full traceback. Large logs and files should be attached.
[VectorsReader.java](https://github.com/hankcs/HanLP/blob/v1.8.3/src/main/java/com/hankcs/hanlp/mining/word2vec/VectorsReader.java)
* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
增加快速构建配置,"<!--
Thank you for being interested in contributing to HanLP! You are awesome ✨.
⚠️Changes must be made on dev branch.
-->

# 增加快速构建配置

## Description

增加快速构建配置：enableFastBuild，打开后构建时nextCheckPos会加1，产生更多空闲空间以降低构建耗时。

Fixes https://github.com/hankcs/HanLP/issues/1801

## Type of Change

Please check any relevant options and delete the rest.

- [ ] Bug fix (non-breaking change which fixes an issue)
- [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected)
- [x] New feature (non-breaking change which adds functionality)
- [ ] This change requires a documentation update

## How Has This Been Tested?

详见单测DoubleArrayTrieTest.testEnableFastBuild和AhoCorasickDoubleArrayTrieTest.testEnableFastBuild

## Checklist

Check all items that apply.

- [x] ⚠️Changes **must** be made on `dev` branch instead of `master`
- [x] I have added tests that prove my fix is effective or that my feature works
- [x] New and existing unit tests pass locally with my changes
- [x] My code follows the style guidelines of this project
- [x] I have commented my code, particularly in hard-to-understand areas
- [ ] I have made corresponding changes to the documentation
- [x] My changes generate no new warnings
- [x] I have checked my code and corrected any misspellings
"
希望增加tok保存空格的选项，以便分词后还原文本,"**Describe the feature and the current behavior/state.**

文本的空格（全形和半形）会在tok舍弃

**Will this change the current api? How?**

不知道

**Who will benefit with this feature?**

使用简繁转换的人

**Are you willing to contribute it (Yes/No):**

力有不逮

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Arch Linux
- Python version: 3.10.9
- HanLP version: 2.1.0b45，用`pip install hanlp`安装

**Any other info**


我主要是想用hanlp来进行文本简繁转换

因为opencc的简繁转换有时会出现问题（例如`只`和`隻`的转换）
在其github [#224 (comment)](https://github.com/BYVoid/OpenCC/issues/224#issuecomment-283668276)的讨论中，看到有人使用HanLP分词再丢给opencc
所以试了一整天，感觉不错
但是因为tok未能保存空格以文本未能成功还原

例子

```python
import hanlp
tok = hanlp.load(hanlp.pretrained.tok.COARSE_ELECTRA_SMALL_ZH)
print(tok(['2021年HanLPv2.1为生产环境带来次世代最先进的多语种Neuro-linguistic programming技术。', '阿婆主来到北京立方庭参观自然语义科技公司。']))
```
输出为：
```python
[['2021年', 'HanLPv2.1', '为', '生产', '环境', '带来', '次世代', '最', '先进', '的', '多', '语种', 'Neuro-linguistic', 'programming', '技术', '。'], ['阿婆', '主', '来到', '北京立方庭', '参观', '自然语义科技公司', '。']]
```

`Neuro-linguistic programming` 两个词中的空格消失了
把这段输出丢给opencc再还原后
就会变成`Neuro-linguisticprogramming`

因为我编程能力极度有限
现在我只是使用python读取txt档
再像上面那样python的hanlp的tok分词
再使用json.dumps掉进terminal
在terminal用`opencc`进行简繁转换
再使用`jq`,`sed`等工具还原文本

或者有没有什么更有效的分词简繁转换方法？
谢谢！


* [x] I've carefully completed this form."
修改一行代码可以让DAT构建速度提升N倍,"<!--
提问请上论坛，不要发这里！
提问请上论坛，不要发这里！
提问请上论坛，不要发这里！

以下必填，否则直接关闭。
-->

**Describe the feature and the current behavior/state.**

https://github.com/hankcs/HanLP/blob/1323221c38e9188b19cef3f770eec40148a459ac/src/main/java/com/hankcs/hanlp/collection/trie/DoubleArrayTrie.java#L167

`int pos = Math.max(siblings.get(0).code + 1, nextCheckPos) - 1;`
改成
`int pos = Math.max(siblings.get(0).code, nextCheckPos);`

构建速度可以提升很多而且表现稳定，缺点是最终构建出的DAT大小微增。下面是我的测试数据：

<img width=""633"" alt=""image"" src=""https://user-images.githubusercontent.com/1414826/213084924-2dd7248d-d0ee-4476-b110-74b93be7a1d9.png"">

其中保留nextCheckPos为原版代码，去掉nextCheckPos用作对比，核心循环计数是在循环体内做了一个`count++`计数：
![image](https://user-images.githubusercontent.com/1414826/213085116-83c7c0c8-fa47-4b14-95fa-9307af0d067a.png)


**Will this change the current api? How?**

No

**Who will benefit with this feature?**

Anyone who uses DAT

**Are you willing to contribute it (Yes/No):**

Yes

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): macOS Big Sur
- Python version:
- HanLP version: hanlp-portable-1.8.3.jar

**Any other info**

* [x] I've carefully completed this form.
<!-- 发表前先搜索，此处一定要勾选！ -->
<!-- 发表前先搜索，此处一定要勾选！ -->
<!-- 发表前先搜索，此处一定要勾选！ -->"
为分词器指定一份不同的词典不生效,"<!--
感谢找出bug，请认真填写下表：
-->

**Describe the bug**
https://github.com/hankcs/HanLP/blob/1.x/src/test/java/com/hankcs/demo/DemoCustomDictionary.java
代码72行，词典指定不生效

**Code to reproduce the issue**
Provide a reproducible test case that is the bare minimum necessary to generate the problem.

```Java
// 每个分词器都有一份词典，默认公用 CustomDictionary.DEFAULT，你可以为任何分词器指定一份不同的词典
        DynamicCustomDictionary myDictionary = new DynamicCustomDictionary(""data/dictionary/custom/CustomDictionary.txt"", ""data/dictionary/custom/机构名词典.txt"");
```

**Describe the current behavior**
A clear and concise description of what happened.
无法指定不同的词典，源代码词典加载只加载`HanLP.Config.CustomDictionaryPath`配置目录下的用户词典，该方法传参未使用
![image](https://user-images.githubusercontent.com/71128756/212274068-98991256-c1bc-46dd-9d29-351f5e6bf5c0.png)
`src/main/java/com/hankcs/hanlp/dictionary/DynamicCustomDictionary.loadMainDictionary`。
获取本地词典更新状态也只从`HanLP.Config.CustomDictionaryPath`目录判断，未使用方法参数。
`src/main/java/com/hankcs/hanlp/dictionary/DynamicCustomDictionary.isDicNeedUpdate`。
![image](https://user-images.githubusercontent.com/71128756/212274394-d7b09aca-2378-4685-9fb4-1783d0ce6a1d.png)


**Expected behavior**
希望指定词典可以生效

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04):
- JDK version:1.8
- HanLP version:portable-1.8.3

**Other info / logs**
Include any logs or source code that would be helpful to diagnose the problem. If including tracebacks, please include the full traceback. Large logs and files should be attached.

* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
人名识别对姓“张”识别不太准确,"<!--
感谢找出bug，请认真填写下表：
-->

**Describe the bug**
抽取了一些短语发现张特别容易没识别出来。
如下是具体的例子
张先生对接城西 分词: [张先生/nz, 对接/v, 城西/d]
张先生开封 分词: [张先生/nz, 开封/ns]
张阿姨 分词: [张/q, 阿姨/n]

**Code to reproduce the issue**
Provide a reproducible test case that is the bare minimum necessary to generate the problem.

```   Segment segment = HanLP.newSegment().enableAllNamedEntityRecognize(true);
        List<Term> list = segment.seg(str);
        log.info(""##{} 分词: {}"", str, ArrayUtils.toString(list));
        CoreStopWordDictionary.apply(list);
```

**Describe the current behavior**
很多识别出来

**Expected behavior**
张先生 识别出 张 nr，或者 张先生 nr

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Mocos 11.3.1
- Java version: 8
- HanLP version: portable-1.8.3

**Other info / logs**
无

* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
load函数出现错误日志,"<!--
感谢找出bug，请认真填写下表：
-->

**Describe the bug**
加载不了下载到本地路径的预训练模型，不知道是否是版本问题？

**Code to reproduce the issue**
```
import hanlp

tok = hanlp.load(hanlp.pretrained.tok.COARSE_ELECTRA_SMALL_ZH)
```

```python
```

**Describe the current behavior**
A clear and concise description of what happened.

**System information**
OS: Linux-4.4.0-210-generic-x86_64-with-debian-buster-sid
Python: 3.7.13
PyTorch: 1.13.0+cu117
HanLP: 2.1.0-beta.44
---------------------------------------------------------------------------
BadZipFile                                Traceback (most recent call last)
/tmp/ipykernel_25466/3441843643.py in <module>
      1 import hanlp
      2 
----> 3 tok = hanlp.load(hanlp.pretrained.tok.COARSE_ELECTRA_SMALL_ZH)
      4 tok(['商品和服务。', '晓美焰来到北京立方庭参观自然语义科技公司'])

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/__init__.py in load(save_dir, verbose, **kwargs)
     41         from hanlp_common.constant import HANLP_VERBOSE
     42         verbose = HANLP_VERBOSE
---> 43     return load_from_meta_file(save_dir, 'meta.json', verbose=verbose, **kwargs)
     44 
     45 

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/utils/component_util.py in load_from_meta_file(save_dir, meta_filename, transform_only, verbose, **kwargs)
    180         except:
    181             pass
--> 182         raise e from None
    183 
    184 

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/utils/component_util.py in load_from_meta_file(save_dir, meta_filename, transform_only, verbose, **kwargs)
    104             else:
    105                 if os.path.isfile(os.path.join(save_dir, 'config.json')):
--> 106                     obj.load(save_dir, verbose=verbose, **kwargs)
    107                 else:
    108                     obj.load(metapath, **kwargs)

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/common/torch_component.py in load(self, save_dir, devices, verbose, **kwargs)
    171         if devices is None and self.model:
    172             devices = self.devices
--> 173         self.load_config(save_dir, **kwargs)
    174         self.load_vocabs(save_dir)
    175         if verbose:

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/common/torch_component.py in load_config(self, save_dir, filename, **kwargs)
    123         for k, v in self.config.items():
    124             if isinstance(v, dict) and 'classpath' in v:
--> 125                 self.config[k] = Configurable.from_config(v)
    126         self.on_config_ready(**self.config, save_dir=save_dir)
    127 

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp_common/configurable.py in from_config(config, **kwargs)
     30             return cls(**deserialized_config)
     31         else:
---> 32             return cls.from_config(deserialized_config)
     33 
     34 

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/common/transform.py in from_config(cls, config)
    256         config = dict(config)
    257         config.pop('classpath')
--> 258         return cls(**config)
    259 
    260 

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/common/transform.py in __init__(self, mapper, src, dst)
    478         self.mapper = mapper
    479         if isinstance(mapper, str):
--> 480             mapper = get_resource(mapper)
    481         if isinstance(mapper, str):
    482             self._table = load_json(mapper)

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/utils/io_util.py in get_resource(path, save_dir, extract, prefix, append_location, verbose)
    339             path = realpath
    340     if extract and compressed:
--> 341         path = uncompress(path, verbose=verbose)
    342         if anchor:
    343             path = path_join(path, anchor)

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/utils/io_util.py in uncompress(path, dest, remove, verbose)
    258                 elif os.path.isdir(prefix):
    259                     shutil.rmtree(prefix)
--> 260             raise e
    261     if remove:
    262         remove_file(path)

~/anaconda3/envs/topic/lib/python3.7/site-packages/hanlp/utils/io_util.py in uncompress(path, dest, remove, verbose)
    223     else:
    224         try:
--> 225             with zipfile.ZipFile(path, ""r"") if ext == '.zip' else tarfile.open(path, 'r:*') as archive:
    226                 if not dest:
    227                     namelist = sorted(archive.namelist() if file_is_zip else archive.getnames())

~/anaconda3/envs/topic/lib/python3.7/zipfile.py in __init__(self, file, mode, compression, allowZip64, compresslevel)
   1256         try:
   1257             if mode == 'r':
-> 1258                 self._RealGetContents()
   1259             elif mode in ('w', 'x'):
   1260                 # set the modified flag so central directory gets written

~/anaconda3/envs/topic/lib/python3.7/zipfile.py in _RealGetContents(self)
   1323             raise BadZipFile(""File is not a zip file"")
   1324         if not endrec:
-> 1325             raise BadZipFile(""File is not a zip file"")
   1326         if self.debug > 1:
   1327             print(endrec)

BadZipFile: File is not a zip file

* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
fix(sec): upgrade com.fasterxml.jackson.core:jackson-databind to 2.14.0-rc1,"### What happened？
There are 1 security vulnerabilities found in com.fasterxml.jackson.core:jackson-databind 2.13.2.2
- [CVE-2022-42004](https://www.oscs1024.com/hd/CVE-2022-42004)


### What did I do？
Upgrade com.fasterxml.jackson.core:jackson-databind from 2.13.2.2 to 2.14.0-rc1 for vulnerability fix

### What did you expect to happen？
Ideally, no insecure libs should be used.

### The specification of the pull request
[PR Specification](https://www.oscs1024.com/docs/pr-specification/) from OSCS"
HanLP语义相似度，希望可以输出句子的embedding以便做存储，提高效率,"**Describe the feature and the current behavior/state.**
当前使用sts，输入两个句子，对于大量句子比较，效率太低，虽然可以batch来做，但效率还是不够

**Will this change the current api? How?**
可以在sts里增加一个输出

**Who will benefit with this feature?**
sts使用者

**Are you willing to contribute it (Yes/No):**
No

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04):
- Python version:
- HanLP version:

**Any other info**
HanLP语义相似度比较的效果不错，非常感谢作者的贡献，但现在有大量句子需要比较，希望HanLP能增加输出句子embedding的功能，先存储，使用时算cos距离，提高实际使用中的比较效率

* [x] I've carefully completed this form."
"Java API, com.hankcs.hanlp.model.perceptron.PerceptronLexicalAnalyzer is not serializable.","**Describe the bug**
Java API, while com.hankcs.hanlp.model.perceptron.PerceptronLexicalAnalyzer.class be used as a member variable in Spark, it throws ""Caused by: java.io.NotSerializableException: com.hankcs.hanlp.model.perceptron.PerceptronLexicalAnalyzer"".
That is because spark try to serialize `PerceptronLexicalAnalyzer `, but this class didn`t implements Serializable interface.
**Code to reproduce the issue**

public class Test{
    private final PerceptronLexicalAnalyzer analyzer;
    public Test() throws IOException {
        analyzer = new PerceptronLexicalAnalyzer(""./cws.bin"",
                ""./pos.bin"",
                ""./ner.bin"");
    }
    public static void main(String[] args) throws IOException {
        Test a = new Test();
        try {
            FileOutputStream fileOut = new FileOutputStream(""./test.ser"");
            ObjectOutputStream out = new ObjectOutputStream(fileOut);
            out.writeObject(a);
            out.close();
            fileOut.close();
            System.out.println(""Serialized data is saved in ./test.ser"");
        } catch (IOException i) {
            i.printStackTrace();
        }
    }
}

**Describe the current behavior**
Caused by: java.io.NotSerializableException: com.hankcs.hanlp.model.perceptron.PerceptronLexicalAnalyzer.

**Expected behavior**
No Exception been threw.

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Windows 11
- HanLP version: portable-1.8.3


* [x] I've completed this form and searched the web for solutions."
指代消解的算法／模型什么时候会开源？,"**Describe the feature and the current behavior/state.**
指代消解算法／模型的开源，目前只有rest api

**Will this change the current api? How?**
不会

**Who will benefit with this feature?**
需要大量执行任务的用户

**Are you willing to contribute it (Yes/No):**
No

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04):
- Python version:
- HanLP version:

**Any other info**
HanLP的指代消解效果太惊人了，不知道是因为训练数据的规模大与高质量，还是算法的改进？
虽然即使不开源，有免费的api调用，也非常不错了。但如果能详细地介绍一下数据和算法相关的细节，那就太好了。

* [x] I've carefully completed this form."
"SpringBoot加载相对路径data,报数组越界异常","<!--
感谢找出bug，请认真填写下表：
-->

**Describe the bug**
SpringBoot使用portable-1.8.3版本,修改了root路径为相对路径,放置在了resources/nlp目录,自定义了IOAdapter,使用NLPTokenizer时报错,报错信息如下
```
Exception in thread ""main"" java.lang.ExceptionInInitializerError
	at com.hankcs.hanlp.tokenizer.lexical.AbstractLexicalAnalyzer.<clinit>(AbstractLexicalAnalyzer.java:57)
	at com.hankcs.hanlp.tokenizer.NLPTokenizer.<clinit>(NLPTokenizer.java:39)
	at com.holly.top.springframework.config.TestNlp.main(TestNlp.java:21)
Caused by: java.lang.ArrayIndexOutOfBoundsException: 32621
	at com.hankcs.hanlp.utility.ByteUtil.bytesHighFirstToChar(ByteUtil.java:255)
	at com.hankcs.hanlp.corpus.io.ByteArray.nextChar(ByteArray.java:87)
	at com.hankcs.hanlp.dictionary.other.CharType.<clinit>(CharType.java:94)
	... 3 more
```

**Code to reproduce the issue**
```
public static void main(String[] args) {
        List<Term> ff=NLPTokenizer.segment(""我的名字叫邓欣雨"");
        for (Term term : ff) {
            System.out.println(term);
        }
    }
```


**Describe the current behavior**
IO适配器,已在hanlp.properties中打开
```
public class ResourceFileIoAdapter implements IIOAdapter {
    @Override
    public InputStream open(String path) throws IOException {
        ClassPathResource resource = new ClassPathResource(path);
        InputStream is = new FileInputStream(resource.getFile());
        return is;
    }

    @Override
    public OutputStream create(String path) throws IOException {
        ClassPathResource resource = new ClassPathResource(path);
        OutputStream os = new FileOutputStream(resource.getFile());
        return os;
    }
}
```


**Expected behavior**
希望能将data打包到jar包中,使用Nlp分词器

**System information**
- HanLP version: portable-1.8.3

**Other info / logs**
我的配置信息如下
```
root=nlp/
#IO适配器，实现com.hankcs.hanlp.corpus.io.IIOAdapter接口以在不同的平台（Hadoop、Redis等）上运行HanLP
#默认的IO适配器如下，该适配器是基于普通文件系统的。
IOAdapter=com.holly.top.springframework.config.ResourceFileIoAdapter
```
文件目录
![image](https://user-images.githubusercontent.com/76762269/194991248-675e17b4-16d7-4889-aba0-ba4c647f1d81.png)

* [x] I've completed this form and searched the web for solutions.
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->
<!-- ⬆️此处务必勾选，否则你的issue会被机器人自动删除！ -->"
