title,body
add pv error,Release + update demo after approval
Error when attempting to provide model argument to web binding ,"Make sure you have read the documentation, and have put forth a reasonable effort to find an existing answer.

### Expected behaviour

When creating an instance of the Cheetah engine with React in an attempt to use cheetah for  web, no methods I've tried are able to read the model file. 

### Actual behaviour

I receive the message
```The provided model doesn't contain a valid publicPath or base64 value``` 

### Steps to reproduce the behaviour

I try to create an instance of cheetah like so:

```
cheetah = await Cheetah.create(
        accessKey,
        cheetahTranscriptionCallback,
        './cheetah_model.pv'
      )

```
I've also tried importing the file (`import * as cheetahModel from './cheetah_model.pv`),  using Buffer to do base64 encoding and passing the result of that in, nothing works. What am i doing incorreclty here? 
"
Bump bumpalo from 3.10.0 to 3.12.0 in /demo/rust/micdemo,"Bumps [bumpalo](https://github.com/fitzgen/bumpalo) from 3.10.0 to 3.12.0.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/fitzgen/bumpalo/blob/main/CHANGELOG.md"">bumpalo's changelog</a>.</em></p>
<blockquote>
<h2>3.12.0</h2>
<p>Released 2023-01-17.</p>
<h3>Added</h3>
<ul>
<li>Added the <code>bumpalo::boxed::Box::bump</code> and <code>bumpalo::collections::String::bump</code>
getters to get the underlying <code>Bump</code> that a string or box was allocated into.</li>
</ul>
<h3>Changed</h3>
<ul>
<li>Some uses of <code>Box</code> that MIRI did not previously consider as UB are now
reported as UB, and <code>bumpalo</code>'s internals have been adjusted to avoid the new
UB.</li>
</ul>
<hr />
<h2>3.11.1</h2>
<p>Released 2022-10-18.</p>
<h3>Security</h3>
<ul>
<li>Fixed a bug where when <code>std::vec::IntoIter</code> was ported to
<code>bumpalo::collections::vec::IntoIter</code>, it didn't get its underlying <code>Bump</code>'s
lifetime threaded through. This meant that <code>rustc</code> was not checking the
borrows for <code>bumpalo::collections::IntoIter</code> and this could result in
use-after-free bugs.</li>
</ul>
<hr />
<h2>3.11.0</h2>
<p>Released 2022-08-17.</p>
<h3>Added</h3>
<ul>
<li>Added support for per-<code>Bump</code> allocation limits. These are enforced only in the
slow path when allocating new chunks in the <code>Bump</code>, not in the bump allocation
hot path, and therefore impose near zero overhead.</li>
<li>Added the <code>bumpalo::boxed::Box::into_inner</code> method.</li>
</ul>
<h3>Changed</h3>
<ul>
<li>Updated to Rust 2021 edition.</li>
<li>The minimum supported Rust version (MSRV) is now 1.56.0.</li>
</ul>
<hr />
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/50ba1bdd406665bd2e6ba430e167a38ed1b13964""><code>50ba1bd</code></a> Bump to 3.12.0</li>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/3dd36507db87e1b86617f1da88a9bc81374e7faf""><code>3dd3650</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/fitzgen/bumpalo/issues/190"">#190</a> from mattfbacon/main</li>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/37be9a98e4241a9cc6e534c47778cb2f4337b83f""><code>37be9a9</code></a> Merge branch 'fitzgen:main' into main</li>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/3664dbb7922fa1372adf53fb8767cd0fc2115267""><code>3664dbb</code></a> Add String::bump method</li>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/701514f553a6feab61b99e0382f314d532f57272""><code>701514f</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/fitzgen/bumpalo/issues/189"">#189</a> from mattfbacon/main</li>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/c6507f7a4c33811a275b357004c3904261c8908c""><code>c6507f7</code></a> Add Vec::bump method</li>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/b1e67b7aa188d4128343858bf86a29f1c99362c6""><code>b1e67b7</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/fitzgen/bumpalo/issues/188"">#188</a> from saethlin/field-retagging</li>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/d325e2c94576f6806508751f945ba5985661b721""><code>d325e2c</code></a> Use ManuallyDrop with bumpalo's Box instead of mem::forget</li>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/c699cd1303c441953344f354892b550df6c24aa1""><code>c699cd1</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/fitzgen/bumpalo/issues/183"">#183</a> from stepancheg/allocated-bytes-no-headers</li>
<li><a href=""https://github.com/fitzgen/bumpalo/commit/5805a293e8ba99f2adfd9c02ee6ad2532ad52fca""><code>5805a29</code></a> Clarify allocated_bytes does not include headers</li>
<li>Additional commits viewable in <a href=""https://github.com/fitzgen/bumpalo/compare/3.10.0...3.12.0"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=bumpalo&package-manager=cargo&previous-version=3.10.0&new-version=3.12.0)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
win-fix,
Bump json5 from 2.2.1 to 2.2.3 in /binding/web,"Bumps [json5](https://github.com/json5/json5) from 2.2.1 to 2.2.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/json5/json5/releases"">json5's releases</a>.</em></p>
<blockquote>
<h2>v2.2.3</h2>
<ul>
<li>Fix: json5@2.2.3 is now the 'latest' release according to npm instead of v1.0.2. (<a href=""https://github-redirect.dependabot.com/json5/json5/issues/299"">#299</a>)</li>
</ul>
<h2>v2.2.2</h2>
<ul>
<li>Fix: Properties with the name <code>__proto__</code> are added to objects and arrays.
(<a href=""https://github-redirect.dependabot.com/json5/json5/issues/199"">#199</a>) This also fixes a prototype pollution vulnerability reported by
Jonathan Gregson! (<a href=""https://github-redirect.dependabot.com/json5/json5/issues/295"">#295</a>).</li>
</ul>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/json5/json5/blob/main/CHANGELOG.md"">json5's changelog</a>.</em></p>
<blockquote>
<h3>v2.2.3 [<a href=""https://github.com/json5/json5/tree/v2.2.3"">code</a>, <a href=""https://github.com/json5/json5/compare/v2.2.2...v2.2.3"">diff</a>]</h3>
<ul>
<li>Fix: json5@2.2.3 is now the 'latest' release according to npm instead of
v1.0.2. (<a href=""https://github-redirect.dependabot.com/json5/json5/issues/299"">#299</a>)</li>
</ul>
<h3>v2.2.2 [<a href=""https://github.com/json5/json5/tree/v2.2.2"">code</a>, <a href=""https://github.com/json5/json5/compare/v2.2.1...v2.2.2"">diff</a>]</h3>
<ul>
<li>Fix: Properties with the name <code>__proto__</code> are added to objects and arrays.
(<a href=""https://github-redirect.dependabot.com/json5/json5/issues/199"">#199</a>) This also fixes a prototype pollution vulnerability reported by
Jonathan Gregson! (<a href=""https://github-redirect.dependabot.com/json5/json5/issues/295"">#295</a>).</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/json5/json5/commit/c3a75242772a5026a49c4017a16d9b3543b62776""><code>c3a7524</code></a> 2.2.3</li>
<li><a href=""https://github.com/json5/json5/commit/94fd06d82eeed225fa172f6fb2ca27375cbd2e39""><code>94fd06d</code></a> docs: update CHANGELOG for v2.2.3</li>
<li><a href=""https://github.com/json5/json5/commit/3b8cebf0c474a8b20c78bd75c89cca0c4dce84ce""><code>3b8cebf</code></a> docs(security): use GitHub security advisories</li>
<li><a href=""https://github.com/json5/json5/commit/f0fd9e194dde282caff114a110f4fac635f3a62c""><code>f0fd9e1</code></a> docs: publish a security policy</li>
<li><a href=""https://github.com/json5/json5/commit/6a91a05fffeda16ff6b3b5008b6b340d42d31ec0""><code>6a91a05</code></a> docs(template): bug -&gt; bug report</li>
<li><a href=""https://github.com/json5/json5/commit/14f8cb186e8abdfaccf6527171da7b1224374650""><code>14f8cb1</code></a> 2.2.2</li>
<li><a href=""https://github.com/json5/json5/commit/10cc7ca9169b59c5e0f5afc03dbd870cd06bcc46""><code>10cc7ca</code></a> docs: update CHANGELOG for v2.2.2</li>
<li><a href=""https://github.com/json5/json5/commit/7774c1097993bc3ce9f0ac4b722a32bf7d6871c8""><code>7774c10</code></a> fix: add <strong>proto</strong> to objects and arrays</li>
<li><a href=""https://github.com/json5/json5/commit/edde30abd8b22facf2c06c72586b9f6edf12700d""><code>edde30a</code></a> Readme: slight tweak to intro</li>
<li><a href=""https://github.com/json5/json5/commit/97286f8bd542c89dcee096bc05dd28ed2dfc1e16""><code>97286f8</code></a> Improve example in readme</li>
<li>Additional commits viewable in <a href=""https://github.com/json5/json5/compare/v2.2.1...v2.2.3"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=json5&package-manager=npm_and_yarn&previous-version=2.2.1&new-version=2.2.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
Bump json5 from 2.2.1 to 2.2.3 in /binding/nodejs,"Bumps [json5](https://github.com/json5/json5) from 2.2.1 to 2.2.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/json5/json5/releases"">json5's releases</a>.</em></p>
<blockquote>
<h2>v2.2.3</h2>
<ul>
<li>Fix: json5@2.2.3 is now the 'latest' release according to npm instead of v1.0.2. (<a href=""https://github-redirect.dependabot.com/json5/json5/issues/299"">#299</a>)</li>
</ul>
<h2>v2.2.2</h2>
<ul>
<li>Fix: Properties with the name <code>__proto__</code> are added to objects and arrays.
(<a href=""https://github-redirect.dependabot.com/json5/json5/issues/199"">#199</a>) This also fixes a prototype pollution vulnerability reported by
Jonathan Gregson! (<a href=""https://github-redirect.dependabot.com/json5/json5/issues/295"">#295</a>).</li>
</ul>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/json5/json5/blob/main/CHANGELOG.md"">json5's changelog</a>.</em></p>
<blockquote>
<h3>v2.2.3 [<a href=""https://github.com/json5/json5/tree/v2.2.3"">code</a>, <a href=""https://github.com/json5/json5/compare/v2.2.2...v2.2.3"">diff</a>]</h3>
<ul>
<li>Fix: json5@2.2.3 is now the 'latest' release according to npm instead of
v1.0.2. (<a href=""https://github-redirect.dependabot.com/json5/json5/issues/299"">#299</a>)</li>
</ul>
<h3>v2.2.2 [<a href=""https://github.com/json5/json5/tree/v2.2.2"">code</a>, <a href=""https://github.com/json5/json5/compare/v2.2.1...v2.2.2"">diff</a>]</h3>
<ul>
<li>Fix: Properties with the name <code>__proto__</code> are added to objects and arrays.
(<a href=""https://github-redirect.dependabot.com/json5/json5/issues/199"">#199</a>) This also fixes a prototype pollution vulnerability reported by
Jonathan Gregson! (<a href=""https://github-redirect.dependabot.com/json5/json5/issues/295"">#295</a>).</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/json5/json5/commit/c3a75242772a5026a49c4017a16d9b3543b62776""><code>c3a7524</code></a> 2.2.3</li>
<li><a href=""https://github.com/json5/json5/commit/94fd06d82eeed225fa172f6fb2ca27375cbd2e39""><code>94fd06d</code></a> docs: update CHANGELOG for v2.2.3</li>
<li><a href=""https://github.com/json5/json5/commit/3b8cebf0c474a8b20c78bd75c89cca0c4dce84ce""><code>3b8cebf</code></a> docs(security): use GitHub security advisories</li>
<li><a href=""https://github.com/json5/json5/commit/f0fd9e194dde282caff114a110f4fac635f3a62c""><code>f0fd9e1</code></a> docs: publish a security policy</li>
<li><a href=""https://github.com/json5/json5/commit/6a91a05fffeda16ff6b3b5008b6b340d42d31ec0""><code>6a91a05</code></a> docs(template): bug -&gt; bug report</li>
<li><a href=""https://github.com/json5/json5/commit/14f8cb186e8abdfaccf6527171da7b1224374650""><code>14f8cb1</code></a> 2.2.2</li>
<li><a href=""https://github.com/json5/json5/commit/10cc7ca9169b59c5e0f5afc03dbd870cd06bcc46""><code>10cc7ca</code></a> docs: update CHANGELOG for v2.2.2</li>
<li><a href=""https://github.com/json5/json5/commit/7774c1097993bc3ce9f0ac4b722a32bf7d6871c8""><code>7774c10</code></a> fix: add <strong>proto</strong> to objects and arrays</li>
<li><a href=""https://github.com/json5/json5/commit/edde30abd8b22facf2c06c72586b9f6edf12700d""><code>edde30a</code></a> Readme: slight tweak to intro</li>
<li><a href=""https://github.com/json5/json5/commit/97286f8bd542c89dcee096bc05dd28ed2dfc1e16""><code>97286f8</code></a> Improve example in readme</li>
<li>Additional commits viewable in <a href=""https://github.com/json5/json5/compare/v2.2.1...v2.2.3"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=json5&package-manager=npm_and_yarn&previous-version=2.2.1&new-version=2.2.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
Is cheetah only available in english ?,"Hello, sorry this might be a dumb question...

I can't figure out how to change the language for this model, e.g select a model
for the others I can find them under https://github.com/Picovoice/rhino/tree/master/lib/common 

but here I only find the default one
https://github.com/Picovoice/cheetah/tree/master/lib/common
Should I understand only the default version is avalaible yet ?

If this is the case,
do you plan to add more language to this model when would that be ?

I couldn't find those info, so thanks for your reply :)
"
update rust deps,
update rn dependencies,
Run tests and such on Node18,
Bump terser from 5.13.1 to 5.16.1 in /binding/web,"Bumps [terser](https://github.com/terser/terser) from 5.13.1 to 5.16.1.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/terser/terser/blob/master/CHANGELOG.md"">terser's changelog</a>.</em></p>
<blockquote>
<h2>v5.16.1</h2>
<ul>
<li>Properly handle references in destructurings (<code>const { [reference]: val } = ...</code>)</li>
<li>Allow parsing of <code>.#privatefield</code> in nested classes</li>
<li>Do not evaluate operations that return large strings if that would make the output code larger</li>
<li>Make <code>collapse_vars</code> handle block scope correctly</li>
<li>Internal improvements: Typos (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1311"">#1311</a>), more tests, small-scale refactoring</li>
</ul>
<h2>v5.16.0</h2>
<ul>
<li>Disallow private fields in object bodies (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1011"">#1011</a>)</li>
<li>Parse <code>#privatefield in object</code> (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1279"">#1279</a>)</li>
<li>Compress <code>#privatefield in object</code></li>
</ul>
<h2>v5.15.1</h2>
<ul>
<li>Fixed missing parentheses around optional chains</li>
<li>Avoid bare <code>let</code> or <code>const</code> as the bodies of <code>if</code> statements (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1253"">#1253</a>)</li>
<li>Small internal fixes (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1271"">#1271</a>)</li>
<li>Avoid inlining a class twice and creating two equivalent but <code>!==</code> classes.</li>
</ul>
<h2>v5.15.0</h2>
<ul>
<li>Basic support for ES2022 class static initializer blocks.</li>
<li>Add <code>AudioWorkletNode</code> constructor options to domprops list (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1230"">#1230</a>)</li>
<li>Make identity function inliner not inline <code>id(...expandedArgs)</code></li>
</ul>
<h2>v5.14.2</h2>
<ul>
<li>Security fix for RegExps that should not be evaluated (regexp DDOS)</li>
<li>Source maps improvements (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1211"">#1211</a>)</li>
<li>Performance improvements in long property access evaluation (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1213"">#1213</a>)</li>
</ul>
<h2>v5.14.1</h2>
<ul>
<li>keep_numbers option added to TypeScript defs (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1208"">#1208</a>)</li>
<li>Fixed parsing of nested template strings (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1204"">#1204</a>)</li>
</ul>
<h2>v5.14.0</h2>
<ul>
<li>Switched to <code>@​jridgewell/source-map</code> for sourcemap generation (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1190"">#1190</a>, <a href=""https://github-redirect.dependabot.com/terser/terser/issues/1181"">#1181</a>)</li>
<li>Fixed source maps with non-terminated segments (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1106"">#1106</a>)</li>
<li>Enabled typescript types to be imported from the package (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1194"">#1194</a>)</li>
<li>Extra DOM props have been added (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1191"">#1191</a>)</li>
<li>Delete the AST while generating code, as a means to save RAM</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/terser/terser/commit/b90215a1936d2e689e37cdfc3863bc7ab2e4dabd""><code>b90215a</code></a> 5.16.1</li>
<li><a href=""https://github.com/terser/terser/commit/319fe313a60997977f5f6955404a8152a15f1c97""><code>319fe31</code></a> update changelog</li>
<li><a href=""https://github.com/terser/terser/commit/d941a11ce24cd758adec54e9980bac8d81a58a04""><code>d941a11</code></a> mark computed properties in for..of initializers as used. Closes <a href=""https://github-redirect.dependabot.com/terser/terser/issues/1238"">#1238</a></li>
<li><a href=""https://github.com/terser/terser/commit/635400e55db17023af29b8ca8e73726a18124c2f""><code>635400e</code></a> move AST_Scope#drop_unused into its own file</li>
<li><a href=""https://github.com/terser/terser/commit/a192fac0055fa29aea2799f02fcb78775f332825""><code>a192fac</code></a> some cleanups</li>
<li><a href=""https://github.com/terser/terser/commit/dcc3030ab7d93bf3cd1f9b421e782ea812350327""><code>dcc3030</code></a> add shadowed variable test</li>
<li><a href=""https://github.com/terser/terser/commit/4d37f397fdfc2031832680a1d49949c5ac7355b9""><code>4d37f39</code></a> traverse exported code while hoisting object properties. Closes <a href=""https://github-redirect.dependabot.com/terser/terser/issues/1307"">#1307</a></li>
<li><a href=""https://github.com/terser/terser/commit/1e99e5d66c8e5b6aa31b9ca6547dfc7fc9516d6f""><code>1e99e5d</code></a> update test</li>
<li><a href=""https://github.com/terser/terser/commit/68461d444fd5304154ddfb4dd9de3773756b2cd0""><code>68461d4</code></a> properly detect nested classes. Closes <a href=""https://github-redirect.dependabot.com/terser/terser/issues/1313"">#1313</a></li>
<li><a href=""https://github.com/terser/terser/commit/b91e0ce189545fe6ac0cc7efb1637f56298a746d""><code>b91e0ce</code></a> docs: fix simple typo, concatentation -&gt; concatenation (<a href=""https://github-redirect.dependabot.com/terser/terser/issues/1311"">#1311</a>)</li>
<li>Additional commits viewable in <a href=""https://github.com/terser/terser/compare/v5.13.1...v5.16.1"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=terser&package-manager=npm_and_yarn&previous-version=5.13.1&new-version=5.16.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
Web SDK update,
Absolute path for model file - Expo/React Native,"**Is your feature request related to a problem? Please describe.**
I'm attempting to use Picovoice-cheetah with an existing Expo react native application. Unfortunately, expo does not have an easy way to bundle the file into the application's asset directory for android, instead opting for it's own [asset management lib](https://docs.expo.dev/versions/latest/sdk/asset/). AFIK the Cheetah.create method is relative to the /asset/ path only.

**Describe the solution you'd like**
I'd like to simply provide an absolute path to the file system. I.e.: 
`file:///data/user/0/app/cache/ExponentAsset-4e3f888fc8475f69fd5fa32f1ad5216a.pv`

**Describe alternatives you've considered**
I'm not going to eject my app for this. 

**Additional context**
The model is fairly large, supporting this feature would also allow the model to be shipped independently of the app reducing bundle sizes.
"
Web script fix,
update pvrecorder,
update web utils,
Java update,
"Detecting ""uhhs"" and ""ahhs""?","I'd like to be able to detect ""uhhs"" and ""ahhs"" with Cheetah. Is that possible currently?"
web path utf8 support,
Update go demo deps,
GO check for failure before deref,
Spellcheck && Broken links,
fix worker process error callback,
update demo,
update cheetah web,
Web update,- update cheetah interface
Expose Cheetah struct,
update web-utils,
update internal error callback usage,
Syntax error in NodeJS demo,"Hi, I just tried pulling this down and trying it and it appears in the last 24h a syntax error has been introduced.

https://github.com/Picovoice/cheetah/blob/f64739d349729a8ba64699f3be0fe05ae1ab1b9e/demo/nodejs/mic.js#L43-L44"
v1.1,
Add required headers,
v1.1 Flutter,
v1.1 React Native,
V1.1 web fix,
v1.1 ios,
Cheetah - dotnet - v1.1,Will release the package and fix the demos after getting approval
v1.1 android,
Cheetah Java - v1.1,
V1.1 Rust,After review I'll push packages and updated the dependency files before merge
Update C demos and readmes,
V1.1 python,
Cheetah - Go - v1.1,
v1.1 web,"- update cheetah web binding to v1.1
- change format
- add punctuation"
Cheetah Node.js - v1.1,
remove f-string in python demo,
update wasm lib,
Adding Timestamps to Transcription,"Hi, I'm loving what you have with Cheetah on Android so far. However, my use case is requiring me to use timestamps with the transcript object. Is there any way that this is going to be added or will be added? "
update package version,
update libs,
update web util package,
update wasm libs,- update wasm lib -> reduces memory usage
Flutter action,
update cheetah wasm,
API and YAML,"Hello,

I've liked what we've seen so far with Cheetah.

(I'm interested in potentially using the paid service, but have not heard back from support after sending 2 messages on the contact page over a week.)

1. How can we add a long list of vocabulary?
2. Is there an API that we can use for updating the list?

Is there a better way to contact you or support?

Thanks!"
Add library to Go args,
web fix,- fix a bug where worker was being GC'ed in webkit
Release .NET,
.NET 6,
fix web package,
add web demo,
update web packages,- follow package updates from latest porcupine
web binding beta,- add support for web
v1.0 .NET patch,
fixed go demo,
Java release,
v1.0 react native patch,
v1.0 flutter patch,
v1.0 ios pod update,
updated res,
Node.js release,
v1.0 android patch,
Rust release,
Python release,
v1.0 lib update,
ios filepath,"- make behavior similar to android, where now binding tries to resolve file path inside the bundle if it is initially not found (i.e. not given absolute path)"
flutter upgrade,
