title,body
函数get_fashion_mnist_labels(labels)调用时报错,"**bug描述**
def get_fashion_mnist_labels(labels):
    text_labels = ['t-shirt', 'trouser', 'pullover', 'dress', 'coat',
                   'sandal', 'shirt', 'sneaker', 'bag', 'ankle boot']
    return [text_labels[int(i)] for i in labels]
******
TypeError                                 Traceback (most recent call last)
<ipython-input-9-865ea1a418c8> in <module>
----> 1 get_fashion_mnist_labels(8)

<ipython-input-8-5a8c0c5ea81a> in get_fashion_mnist_labels(labels)
      2     text_labels = ['t-shirt', 'trouser', 'pullover', 'dress', 'coat',
      3                    'sandal', 'shirt', 'sneaker', 'bag', 'ankle boot']
----> 4     return [text_labels[int(i)] for i in labels]

TypeError: 'int' object is not iterable"
请问本书还会继续更新吗？,"原书英文版更新了生成对抗网络的内容，建议更新相关内容。感谢
"
5.12 DenseNet的实现,"**bug描述**
DenseNet中稠密连接的实现方式

**版本信息**
pytorch:
torchvision:
torchtext:
...
```python
def forward(self, X):
    for blk in self.net:
        Y = blk(X)
        X = torch.cat((X, Y), dim=1)  # 在通道维上将输入和输出连结
    return X
```
下面是torch官方的实现方法，我觉得这两者有些区别，下放这个更像是直观的稠密连接，features中的数值没有变过，书中的代码好像X的值一直在改变。（还是说，我理解错了）
```python
def forward(self,X):
    features = [X]
    for blk in self.net:
        Y = blk(torch.cat(features, dim=1))
        features.append(Y)
    return features
```"
继续请教前辈，ch5 vggnet 这里 x=blx（x）语法实在无法理解，谢谢前辈,"![blx](https://user-images.githubusercontent.com/41502003/79553476-1f4dcf00-80cf-11ea-9630-32580fd4c66c.png)
"
5.7   对于语法的疑惑   为什么blk前面会有一个星号呢    ,"![a](https://user-images.githubusercontent.com/41502003/79548222-b020ac80-80c7-11ea-9953-ecbe771306df.png)
"
错误很多啊，确认都跑通了？,"**bug描述**
描述一下你遇到的bug, 例如报错位置、报错信息（重要, 可以直接截个图）等

**版本信息**
pytorch:
torchvision:
torchtext:
...
"
3.6_softmax-regression-scratch 中运行train_ch3函数，显示叶子节点被移动到图内部,"**运行位置如下**
```
num_epochs, lr = 5, 0.1
def train_ch3(net, train_iter, test_iter, loss, num_epochs, batch_size,
              params=None, lr=None, optimizer=None):
    for epoch in range(num_epochs):
        train_l_sum, train_acc_sum, n = 0.0, 0.0, 0
        for X, y in train_iter:
            y_hat = net(X)
            l = loss(y_hat, y).sum()

            # 梯度清零
            if optimizer is not None:
                optimizer.zero_grad()
            elif params is not None and params[0].grad is not None:
                for param in params:
                    param.grad.data.zero_()

            l.backward()
            if optimizer is None:
                d2l.sgd(params, lr, batch_size)
            else:
                optimizer.step()  # “softmax回归的简洁实现”一节将用到


            train_l_sum += l.item()
            train_acc_sum += (y_hat.argmax(dim=1) == y).sum().item()
            n += y.shape[0]
        test_acc = evaluate_accuracy(test_iter, net)
        print('epoch %d, loss %.4f, train acc %.3f, test acc %.3f'
              % (epoch + 1, train_l_sum / n, train_acc_sum / n, test_acc))

train_ch3(net, train_iter, test_iter, cross_entropy, num_epochs, batch_size, [W, b], lr)

```

**具体出现如下问题：**

```
---------------------------------------------------------------------------
RuntimeError                              Traceback (most recent call last)
<ipython-input-16-066faa4268ff> in <module>()
     31               % (epoch + 1, train_l_sum / n, train_acc_sum / n, test_acc))
     32 
---> 33 train_ch3(net, train_iter, test_iter, cross_entropy, num_epochs, batch_size, [W, b], lr)

<ipython-input-16-066faa4268ff> in train_ch3(net, train_iter, test_iter, loss, num_epochs, batch_size, params, lr, optimizer)
     17 #                     param.grad.data.zero_()
     18 
---> 19             l.backward()
     20             if optimizer is None:
     21                 d2l.sgd(params, lr, batch_size)

/home/tpg/anaconda3/lib/python3.5/site-packages/torch/tensor.py in backward(self, gradient, retain_graph, create_graph)
    164                 products. Defaults to ``False``.
    165         """"""
--> 166         torch.autograd.backward(self, gradient, retain_graph, create_graph)
    167 
    168     def register_hook(self, hook):

/home/tpg/anaconda3/lib/python3.5/site-packages/torch/autograd/__init__.py in backward(tensors, grad_tensors, retain_graph, create_graph, grad_variables)
     97     Variable._execution_engine.run_backward(
     98         tensors, grad_tensors, retain_graph, create_graph,
---> 99         allow_unreachable=True)  # allow_unreachable flag
    100 
    101 

RuntimeError: leaf variable has been moved into the graph interior
```

**版本信息**
python: 3.5
pytorch:   1.3.1
torchvision:  0.4.2

 该函数前半部分的代码先自己手打了一遍，后出现该问题，于是直接将该文件下载下来，打开jupyter notebook运行，还是出现这个问题。

 按照报错的说法， 是叶子节点W， b被更改过了，尝试在代码片段中加入
```
print(params[0].is_leaf, params[1].is_leaf)
```
发现在第一次epoch时输出True, True. 但在第二次Epoch后两者都变为False，可见应该被更改过（变成非叶子节点），但无法排除具体在哪里发生错误。
"
参数更新时的batch_size，是否应该换成X_size，因为在抽取数据的情况下，batch_size的大小可能不够,"**bug描述**
描述一下你遇到的bug, 例如报错位置、报错信息（重要, 可以直接截个图）等

**版本信息**
![image](https://user-images.githubusercontent.com/42226555/78862104-1e7ec280-7a69-11ea-86cb-764c2447f73a.png)

pytorch:
torchvision:
torchtext:
...
"
3.11 欠拟合的图是不是有问题,"欠拟合的图里为什么泛化误差比训练误差要小？
![image](https://user-images.githubusercontent.com/30564738/78670068-d009e080-790f-11ea-9a17-c663a8ed2972.png)
我画出来和书上是相反的。"
9.1 图像增广 d2l.plt.imshow(img)报错,"[**bug描述**]

```
发生异常: NotImplementedError
Implement enable_gui in a subclass


 Traceback (most recent call last):
  File ""E:\anaconda\lib\runpy.py"", line 193, in _run_module_as_main
    ""__main__"", mod_spec)
  File ""E:\anaconda\lib\runpy.py"", line 85, in _run_code
    exec(code, run_globals)
  File ""c:\Users\机械革命\.vscode\extensions\ms-python.python-2020.3.71659\pythonFiles\lib\python\debugpy\wheels\debugpy\__main__.py"", line 45, in <module>
    cli.main()
  File ""c:\Users\机械革命\.vscode\extensions\ms-python.python-2020.3.71659\pythonFiles\lib\python\debugpy\wheels\debugpy/..\debugpy\server\cli.py"", line 429, in main
    run()
  File ""c:\Users\机械革命\.vscode\extensions\ms-python.python-2020.3.71659\pythonFiles\lib\python\debugpy\wheels\debugpy/..\debugpy\server\cli.py"", line 266, in run_file
    runpy.run_path(options.target, run_name=compat.force_str(""__main__""))
  File ""E:\anaconda\lib\runpy.py"", line 263, in run_path
    pkg_name=pkg_name, script_name=fname)
  File ""E:\anaconda\lib\runpy.py"", line 96, in _run_module_code
    mod_name, mod_spec, pkg_name, script_name)
  File ""E:\anaconda\lib\runpy.py"", line 85, in _run_code
    exec(code, run_globals)
  File ""c:\Users\机械革命\Desktop\PyTorch Code\PyTorch Train\PT29 Image Argumentation.py"", line 13, in <module>
    d2l.plt.imshow(img)
  File ""E:\anaconda\lib\site-packages\matplotlib\pyplot.py"", line 2677, in imshow
    __ret = gca().imshow(
  File ""E:\anaconda\lib\site-packages\matplotlib\pyplot.py"", line 926, in gca
    return gcf().gca(**kwargs)
  File ""E:\anaconda\lib\site-packages\matplotlib\pyplot.py"", line 603, in gcf
    return figure()
  File ""E:\anaconda\lib\site-packages\matplotlib\pyplot.py"", line 545, in figure
    **kwargs)
  File ""E:\anaconda\lib\site-packages\matplotlib\backend_bases.py"", line 3252, in new_figure_manager
    return cls.new_figure_manager_given_figure(num, fig)
    canvas = cls.FigureCanvas(figure)
  File ""E:\anaconda\lib\site-packages\matplotlib\backends\backend_qt5agg.py"", line 21, in __init__
    super().__init__(figure=figure)
  File ""E:\anaconda\lib\site-packages\matplotlib\backends\backend_qt5.py"", line 230, in __init__
    super().__init__(figure=figure)
  File ""E:\anaconda\lib\site-packages\matplotlib\backend_bases.py"", line 1582, in __init__
    self._fix_ipython_backend2gui()
  File ""E:\anaconda\lib\site-packages\matplotlib\backend_bases.py"", line 1629, in _fix_ipython_backend2gui
    ip.enable_matplotlib()
  File ""E:\anaconda\lib\site-packages\IPython\core\interactiveshell.py"", line 3419, in enable_matplotlib
    self.enable_gui(gui)
  File ""E:\anaconda\lib\site-packages\IPython\core\interactiveshell.py"", line 3378, in enable_gui
    raise NotImplementedError('Implement enable_gui in a subclass')
NotImplementedError: Implement enable_gui in a subclass

```
在import d2lzq_pytorch as d2l 之后
每次使用d2l.plt都会报错
希望大家能帮忙解决一下，谢谢

**版本信息**
pytorch: 1.4.0
torchvision:
torchtext:
...
"
是否考虑加入练习部分,"在原书中每个章节末尾，都附有练习一节。
思考练习的问题对加深理解比较有帮助，是否可以考虑后续加入这部分？"
3.2.2data_iter里面为什么用到循环,"**bug描述**
在3.2.2存在以下代码，我想知道为什么需要用到循环`for i in range(0, num_examples, batch_size)` 这里第一次循环结束就会返回结果了


```python
# 本函数已保存在d2lzh包中方便以后使用
def data_iter(batch_size, features, labels):
    num_examples = len(features)
    indices = list(range(num_examples))
    random.shuffle(indices)  # 样本的读取顺序是随机的
    for i in range(0, num_examples, batch_size):
        j = torch.LongTensor(indices[i: min(i + batch_size, num_examples)]) # 最后一次可能不足一个batch
        yield  features.index_select(0, j), labels.index_select(0, j)
```"
10.12 机器翻译一节初始化Vocab,"10.12 机器翻译一节初始化Vocab中加入'\<unk\>',即:
vocab = torchtext.vocab.Vocab(collections.Counter(all_tokens), specials=['\<unk\>', PAD, BOS, EOS])
这样结果的词序索引与原书相同,最后预测不在词典里的词时也不会报错.
"
请问pytorch版本的《动手学深度学习》可以转为pdf吗,"**bug描述**
描述一下你遇到的bug, 例如报错位置、报错信息（重要, 可以直接截个图）等

**版本信息**
pytorch:
torchvision:
torchtext:
...
"
5.5节 train_ch5参数中的batch_size没有用上？,"**bug描述**
train_ch5参数中的batch_size没有用上。请问应该如何理解呢。
![image](https://user-images.githubusercontent.com/32954412/77548695-d77dc280-6ee9-11ea-882f-8e9c5e81ab75.png)

**版本信息**
pytorch: 1.2.0
torchvision: 0.4.0
torchtext: 0.4.0
windows10+Jupyter notebook
"
请问5.8节NiN网络中的1*1卷积核为什么用了好几个？,"请问5.8节NiN网络中的1x1卷积核为什么用了好几个？
文中说该网络用1x1的卷积层加全局平均池化层替代了全连接层以减少参数
但是为什么在前几层特征提取的时候也使用了1x1卷积层呢？
这对后续的非1x1卷积运算有什么好处吗？
求各位不吝赐教！"
9.9 语义分割和数据集过滤宽高顺序问题,"自定义语义分割数据集中过滤函数是否有误？
```   def filter(self, imgs):
        return [img for img in imgs if (
            img.size[1] >= self.crop_size[0] and
            img.size[0] >= self.crop_size[1])]
```
请问一下此处0、1顺序是否颠倒？"
6.4.1 one-hot向量,"**bug描述**
one-hot方法的测试代码的输入参数有误
![image](https://user-images.githubusercontent.com/34901333/76609556-89b0a400-6552-11ea-914f-9e5912cb629e.png)


**版本信息**
pytorch:1.1.0
torchvision:0.3.0
torchtext:0.5.1
"
9.4 锚框一节里的MultiBoxPrior方法,"MultiBoxPrior方法中的ss1赋值建议改为ss1 = pairs[:, 0] * pairs[:, 1] * h / w ,出来的结果与原书更贴切.
我修改过的MultiBoxPrior方法如下,经与mxnet的MultiBoxPrior测试比较,输出的结果类似:
def MultiBoxPrior(feature_map: torch.Tensor, sizes, ratios):
    pairs = []
    h, w = feature_map.shape[-2:]
    for s in sizes:
        pairs.append([s, math.sqrt(ratios[0])])
    for r in ratios[1:]:
        pairs.append([sizes[0], math.sqrt(r)])
    pairs = torch.tensor(pairs, device=feature_map.device)
    ss1 = pairs[:, 0] * pairs[:, 1] * h / w
    ss2 = pairs[:, 0] / pairs[:, 1]
    base_anchors = torch.stack([-ss1, -ss2, ss1, ss2], dim=1) / 2
    shifts_x = torch.arange(0, w, dtype=torch.float, device=feature_map.device) / w
    shifts_y = torch.arange(0, h, dtype=torch.float, device=feature_map.device) / h
    shift_y, shift_x = torch.meshgrid(shifts_y, shifts_x)
    shift_x = shift_x.reshape(-1)
    shift_y = shift_y.reshape(-1)
    shifts = torch.stack((shift_x, shift_y, shift_x, shift_y), dim=1)
    anchors = shifts.reshape((-1, 1, 4)) + base_anchors.reshape((1, -1, 4))
    offset_x, offset_y = 1.0 / w, 1.0 / h
    return anchors.view(1, -1, 4) + torch.tensor([offset_x / 2, offset_y / 2, offset_x / 2, offset_y / 2], device=feature_map.device)


"
9.2 微调一节中的热狗识别学习率问题,"原书中热狗识别学习率为0.01,考虑到mxnet里梯度递减里已经除了批次数(128),所以pytorch里应该为1e-4左右比较合适,经验证,如果学习率设的和原书mxnet里一样,则泛化误差很大,学习率为1e-4时,训练效果跟原书类似.

"
ImportError：d2lzh_pytorch中from IPython.display import set出错。,"**bug描述**
报错信息：
---------------------------------------------------------------------------
ImportError                               Traceback (most recent call last)
<ipython-input-89-063794052f91> in <module>()
      1 sys.path.append('/content/gdrive/My Drive/Colab Notebooks/')
----> 2 import d2lzh_pytorch as d2l

1 frames
/content/gdrive/My Drive/Colab Notebooks/d2lzh_pytorch/__init__.py in <module>()
----> 1 from .utils import *
      2 

/content/gdrive/My Drive/Colab Notebooks/d2lzh_pytorch/utils.py in <module>()
     11 from PIL import Image
     12 from collections import namedtuple
---> 13 from IPython.display import set
     14 from IPython import display
     15 from matplotlib import pyplot as plt

ImportError: cannot import name 'set'

---------------------------------------------------------------------------

在`IPython.display`中没有`set`函数。
删掉d2lzh_pytorch中的`from IPython.display import set`即可。

**版本信息**
pytorch:1.4.0
torchvision:0.3.1
torchtext:0.3.1
IPython:5.5.0
..."
5.9.2-GoogLeNet模型,"**bug描述**
5.9.2GoogLeNet模型--b2模块中，两个卷积层后没有跟激活函数ReLU()，原书代码是有的
![image](https://user-images.githubusercontent.com/34901333/76133949-f52bda80-6055-11ea-99bc-fe171b54a200.png)

**版本信息**
pytorch:1.1.0
torchvision:0.3.0
torchtext:0.5.1
"
fcn更新,"fcn更新
"
关于第九章目标检测的三个函数实现,"  你好，我按照李沐原书里的代码实现了9.6节SSD的神经网络来进行目标检测，在其中需要用到MultiBoxPrior、MultiBoxTarget、MultiBoxDetection这三个作者实现的函数。但是似乎MultiBoxDetection的实现有一点问题。
  书中我看到MultiBoxTarget在输入锚框和真实目标框之后，会输出每个锚框根据其所在类别相较于真实框的位置偏移bbox_offset,在书中例子给出来的输出结果中，有些坐标的偏移达到了7.17、10这个数量级(李沐的原书里面也是这样)，然后我看到作者在后续的MultiBoxDetection实现上好像直接把这个偏移加到了锚框坐标上？这样的话加上很大数量级的偏移得到的锚框位置甚至会跑出图像，所以我是用以上三个函数及我训练的神经网络进行目标预测得到的目标框有很多会飘出图像内，可能是MXNET的实现中做了一些调整？"
6.5 循环神经网络的简洁实现中调用梯度裁剪grad_clipping问题,"6.5 循环神经网络的简洁实现中调用梯度裁剪方法:
d2l.grad_clipping(model.parameters(), clipping_theta, device)
传入的model.parameters()是迭代器,在grad_clipping方法里的第一次for循环迭代中已迭代完,在第二次for循环迭代中不会重新迭代.
def grad_clipping(params, theta, device):
    norm = torch.tensor([0.0], device=device)
    for param in params: ###  # 第一次循环迭代, 将params迭代完
        norm += (param.grad.data ** 2).sum()
    norm = norm.sqrt().item()
    if norm > theta:
        for param in params:  # params已迭代完,不会重新开始,无法再进入后面的赋值
            param.grad.data *= (theta / norm)

应改为d2l.grad_clipping(list(model.parameters()), clipping_theta, device)"
代码讲解视频分享,"Hi~ 非常感谢作者开源了那么优质的项目！
上交的志愿者团队参考了你的代码、补全了未完成的部分并且录制了代码讲解视频，同样是免费开放的！
https://www.boyuai.com/elites/course/cZu18YmweLv10OeV
作者考虑加到repo的readme里吗！
"
请问第五章的lenet和alaxnet网络中转为全连接层时的4x4和5x5是怎么算出来的,"请问第五章的lenet和alaxnet网络中专为全连接层时的4x4和5x5是怎么算出来的？
LeNet
 nn.Linear(16*4*4, 120),
AlexNet
nn.Linear(256*5*5, 4096),"
3.6.7章节运行train_ch3函数报错,"**bug描述**
`num_epochs, lr = 5, 0.1`
`d2l.train_ch3(net, train_iter, test_iter, cross_entropy, num_epochs, batch_size, [W, b], lr)`

---------------------------------------------------------------------------
RuntimeError                              Traceback (most recent call last)
<ipython-input-36-37f0219b21d5> in <module>
      2 
      3 
----> 4 d2l.train_ch3(net, train_iter, test_iter, cross_entropy, num_epochs, batch_size, [W, b], lr)

~\动手深度学习\d2lzh_pytorch\utils.py in train_ch3(net, train_iter, test_iter, loss, num_epochs, batch_size, params, lr, optimizer)
    132                     param.grad.data.zero_()
    133 
--> 134             l.backward()
    135             if optimizer is None:
    136                 sgd(params, lr, batch_size)

C:\ProgramData\Anaconda3\envs\pytorch\lib\site-packages\torch\tensor.py in backward(self, gradient, retain_graph, create_graph)
    193                 products. Defaults to ``False``.
    194         """"""
--> 195         torch.autograd.backward(self, gradient, retain_graph, create_graph)
    196 
    197     def register_hook(self, hook):

C:\ProgramData\Anaconda3\envs\pytorch\lib\site-packages\torch\autograd\__init__.py in backward(tensors, grad_tensors, retain_graph, create_graph, grad_variables)
     97     Variable._execution_engine.run_backward(
     98         tensors, grad_tensors, retain_graph, create_graph,
---> 99         allow_unreachable=True)  # allow_unreachable flag
    100 
    101 

RuntimeError: element 0 of tensors does not require grad and does not have a grad_fn

**版本信息**
pytorch:
torchvision:1.4.0
torchtext:
...
"
3.16中的rmse的损失计算,"**bug描述**
 rmse = torch.sqrt(2 * loss(clipped_preds.log(), labels.log()).mean())
根据公式可以理解，loss()函数是计算MSE，求平均也好理解，为什么要乘以2，求解答，感谢~

**版本信息**
pytorch:
torchvision:
torchtext:
...
"
7.8.3 Gluon 未替换为 PyTorch,"**bug描述**

7.8.3 Gluon 未替换为 PyTorch

> 我们便可使用Gluon提供的Adam算法。

**版本信息**
pytorch:
torchvision:
torchtext:
...
"
关于3.5和3.5节中的问题,"**bug描述**
3.5节，为啥我下的数据集显示大小是60000，60000, 原文是60000, 10000


3.6节，原文说测试集的准确率应该接近1/10，但是我这里是0.000413671875
**版本信息**
pytorch:1.4.0
torchvision:0.5.0
torchtext:0.5.0
...
"
网页版和之前不一样了,"**bug描述**

今天打开网页版，目录变了，文中公式出现了很多undefined

"
4.5.1 load拼写错误,"**bug描述**

load拼写错误 为 laod

> 而laod使用pickle unpickle工具将pickle的对象文件反序列化为内存。

**版本信息**
pytorch:
torchvision:
torchtext:
...
"
3.13.2.2 is_training 描述错误,"is_training 是示例函数的bool类型参数而非函数

> 我们可以通过参数is_training函数来判断运行模式为训练还是测试，并只需在训练模式下使用丢弃法。

```python
drop_prob1, drop_prob2 = 0.2, 0.5

def net(X, is_training=True):
    X = X.view(-1, num_inputs)
```"
non_max_suppression 函数 死循环,"**bug描述**

9.4节代码的non_max_suppression函数，存在死循环。
```python
while len(sorted_bb_info_list) != 0:
```
这个条件可以无法退出。

**版本信息**
pytorch:1.3.1
torchvision:0.4.2
torchtext:0.4.0
...
"
皮卡丘的数据集,"![image](https://user-images.githubusercontent.com/42534375/72236598-9415f680-3612-11ea-84be-0f8d393a886f.png)
网站点进去是这样的，另外代码里面跑一直卡在下面那张图里不动
![image](https://user-images.githubusercontent.com/42534375/72236635-b60f7900-3612-11ea-8fd6-a887b8155b1d.png)
是我网络的问题吗？还是有其他解决的办法，谢谢大佬~"
word2vec章节二次采样处感觉弄错了吧,"**bug描述**
word2vec章节二次采样处感觉弄错了吧
```
def discard(idx):
 return random.uniform(0, 1) < 1 - math.sqrt(1e-4 / counter[idx_to_token[idx]] * num_tokens)
```
是不是改改成
```
    return random.uniform(0, 1) < 1-math.sqrt(t/(counter[idx_to_token[idx]]/num_tokens))
```

**版本信息**
pytorch:
torchvision:
torchtext:
...
"
gru章节代码是否有误,"gru 在定义模型函数里
```
H_tilda = torch.tanh(torch.matmul(X, W_xh) + R *torch.matmul(H, W_hh) + b_h)
```
应该改成：
```
H_tilda = torch.tanh(torch.matmul(X, W_xh) + torch.matmul((R*H), W_hh) + b_h)
```
"
2.3节关于grad_fn的测试代码在PyTorch 1.3.1中运行结果与说明不符,"**bug描述**
grad_fn的测试代码在PyTorch 1.3.1中运行结果与说明不符

``` python
y = x + 2
...
print(y.grad_fn) #output None
```
2.3.3小节第一段代码运行报错
``` python
out.backward() # 等价于 out.backward(torch.tensor(1.))
print(x.grad)
```
``` bash
---------------------------------------------------------------------------
RuntimeError                              Traceback (most recent call last)
<ipython-input-23-5b0e34440c47> in <module>
----> 1 out.backward() # 等价于 out.backward(torch.tensor(1.))
      2 print(x.grad)

/mnt/e/Programs/SageMath/local/lib/python3.7/site-packages/torch/tensor.py in backward(self, gradient, retain_graph, create_graph)
    164                 products. Defaults to ``False``.
    165         """"""
--> 166         torch.autograd.backward(self, gradient, retain_graph, create_graph)
    167 
    168     def register_hook(self, hook):

/mnt/e/Programs/SageMath/local/lib/python3.7/site-packages/torch/autograd/__init__.py in backward(tensors, grad_tensors, retain_graph, create_graph, grad_variables)
     97     Variable._execution_engine.run_backward(
     98         tensors, grad_tensors, retain_graph, create_graph,
---> 99         allow_unreachable=True)  # allow_unreachable flag
    100 
    101 

RuntimeError: element 0 of tensors does not require grad and does not have a grad_fn
```

**版本信息**
pytorch:1.3.1+cpu
...
"
111,111
章节2.2 数据操作,"**bug描述**
章节2.2中，我在使用x.view()时，然后在修改x中的值，并未看到数据共享的情况，
![image](https://user-images.githubusercontent.com/19511703/71805065-2c0a6200-30a0-11ea-923c-10957a8c3c30.png)

![image](https://user-images.githubusercontent.com/19511703/71805030-17c66500-30a0-11ea-8785-8b3ba68584d3.png)


**版本信息**
pytorch: 1.1.0
torchvision:0.3.0
torchtext:未安装
...
"
勘误个无关紧要的希望项目越来越好,"![微信图片_20200102195944](https://user-images.githubusercontent.com/58239273/71666097-72a74600-2d9a-11ea-9732-579f698a9760.png)
情感分析RNN里面的
oov_count += 0 应该是 oov_count += 1
下面输出语句忘了加 %oov_count了"
3.3 节最后的损失函数需要sum后才可以调用backward函数,3.3.7 训练模型：损失函数需要sum
您好，在章节3.7中有个疑惑,"章节3.7中，3.7.2，您写到是“在3.4节(softmax回归)中提到，softmax回归的输出层是一个全连接层，所以我们用一个线性模块就可以了”。在后面的实现中，您也是用了一个nn.Linear()，但是softmax一个重要的地方是将输出值变换成值为正且和为1，但是我没有在3.7的代码里找到呀，是不是不能称之为softmax回归了呢？
"
Create 动手学深度学习,
3.2.2读取数据一节 调用data_iter时报错提示对象不可迭代,"因为是小白，这里的bug迟迟无法解决，还望各位大佬不吝赐教啊。
（1）问题：
执行这段代码：
batch_size = 10
for X, y in data_iter(batch_size, features, labels):
    print(X, '\n', y)
    break
（2）报错：
---------------------------------------------------------------------------
TypeError                                 Traceback (most recent call last)
<ipython-input-82-f5efc5a58268> in <module>()
      1 batch_size = 10
      2 
----> 3 for X, y in data_iter(batch_size, features, labels):
      4     print(X, '\n', y)
      5     break

TypeError: 'NoneType' object is not iterable
"
第5章第8节NiN网络中的函数(NameError: name 'F' is not defined),"class GlobalAvgPool2d(nn.Module):
    # 全局平均池化层可通过将池化窗口形状设置成输入的高和宽实现
    def __init__(self):
        super(GlobalAvgPool2d, self).__init__()
    def forward(self, x):
        return F.avg_pool2d(x, kernel_size=x.size()[2:])

使用这个类的时候一直显示F.is not defined.直接从d2lzh_pytorch中调用也是显示F.is not defined
想请问一下是我自己的问题还是代码的问题？谢谢~"
本项目网页版章节目录错别字,"“食用方法”应该是使用方法
"
如何认领翻译章节,是否可认领未翻译章节？烦请添加Contribution Guidelines
3.5节fashion-mnist.ipynb下载FashionMNIST数据集报错,"python 3.6.7
pytorch 1.1
torchvision 0.3

这一行报错
mnist_train = torchvision.datasets.FashionMNIST(root='~/Datasets/FashionMNIST', train=True, download=True, transform=transforms.ToTensor())

0it [00:00, ?it/s]
Using downloaded and verified file: /home/zhoushijie/Datasets/FashionMNIST/FashionMNIST/raw/train-images-idx3-ubyte.gz
Extracting /home/zhoushijie/Datasets/FashionMNIST/FashionMNIST/raw/train-images-idx3-ubyte.gz
Downloading http://fashion-mnist.s3-website.eu-central-1.amazonaws.com/train-labels-idx1-ubyte.gz to /home/zhoushijie/Datasets/FashionMNIST/FashionMNIST/raw/train-labels-idx1-ubyte.gz
---------------------------------------------------------------------------
ZeroDivisionError                         Traceback (most recent call last)
<ipython-input-2-11bc6d04d2d5> in <module>
----> 1 mnist_train = torchvision.datasets.FashionMNIST(root='~/Datasets/FashionMNIST', train=True, download=True, transform=transforms.ToTensor())
      2 mnist_test = torchvision.datasets.FashionMNIST(root='~/Datasets/FashionMNIST', train=False, download=True, transform=transforms.ToTensor())

~/anaconda3/envs/pytorch/lib/python3.6/site-packages/torchvision/datasets/mnist.py in __init__(self, root, train, transform, target_transform, download)
     66 
     67         if download:
---> 68             self.download()
     69 
     70         if not self._check_exists():

~/anaconda3/envs/pytorch/lib/python3.6/site-packages/torchvision/datasets/mnist.py in download(self)
    143             filename = url.rpartition('/')[2]
    144             file_path = os.path.join(self.raw_folder, filename)
--> 145             download_url(url, root=self.raw_folder, filename=filename, md5=None)
    146             self.extract_gzip(gzip_path=file_path, remove_finished=True)
    147 

~/anaconda3/envs/pytorch/lib/python3.6/site-packages/torchvision/datasets/utils.py in download_url(url, root, filename, md5)
     78             urllib.request.urlretrieve(
     79                 url, fpath,
---> 80                 reporthook=gen_bar_updater()
     81             )
     82         except OSError:

~/anaconda3/envs/pytorch/lib/python3.6/urllib/request.py in urlretrieve(url, filename, reporthook, data)
    272 
    273             if reporthook:
--> 274                 reporthook(blocknum, bs, size)
    275 
    276             while True:

~/anaconda3/envs/pytorch/lib/python3.6/site-packages/torchvision/datasets/utils.py in bar_update(count, block_size, total_size)
     13             pbar.total = total_size
     14         progress_bytes = count * block_size
---> 15         pbar.update(progress_bytes - pbar.n)
     16 
     17     return bar_update

~/anaconda3/envs/pytorch/lib/python3.6/site-packages/tqdm-4.7.2-py3.6.egg/tqdm/_tqdm.py in update(self, n)
    687                 if self.smoothing and delta_t:
    688                     self.avg_time = delta_t / delta_it \
--> 689                         if self.avg_time is None \
    690                         else self.smoothing * delta_t / delta_it + \
    691                         (1 - self.smoothing) * self.avg_time

ZeroDivisionError: float division by zero"
自定义的sgd函数中的“除以batch_size”是否要省略需要视loss如何定义,"**bug描述**
```
def sgd(params, lr, batch_size):
    # 为了和原书保持一致，这里除以了batch_size，但是应该是不用除的，因为一般用PyTorch计算loss时就默认已经沿batch维求了平均了。除batch size后训练速度变慢
    for param in params:
        param.data -= lr * param.grad #/ batch_size
```
首先说batch_size需要除就必须除，不能除就必须不除，没有应该不应该。

loss的定义如果是如3.7节中调用nn.CrossEntropyLoss()，是**不能**除以batch_size的，原因如源码所述，CrossEntropyLoss()已经沿batch_size取了平均。
而如果loss是采用3.6节中自定义的cross_entropy函数，而且在训练时l = loss(y_hat, y).sum()（计算的是批量样本loss和，不是平均），那在sgd中**必须**要除以batch_size，而如果定义l = loss(y_hat,     y).sum()/batch_size，效果跟调用nn.CrossEntropyLoss()是相同的，此时sgd就**不能**再除以batch_size了。

这里定义loss的方式不同，带来的另一个问题是每一个epoch结束后计算平均loss的方式，如#74 所述，如果loss的定义是3.7节中调用nn.CrossEntropyLoss()，在print loss时，应该是train_loss_sum/len(train_iter)，而如果l = loss(y_hat, y).sum()，才是train_loss_sum/n

**版本信息**
pytorch:1.3.1
torchvision:0.4.2
torchtext:0.4.0
...
"
loss计算错误,"**bug描述**
3.7 3.9中计算交叉熵损失函数时使用tf.nn.CrossEntropyLoss()时，已经作了平均。
但是计算每一个epoch的损失时，又除了整个训练集样本的个数n ，这样对吗？ 

**版本信息**
pytorch:1.13
torchvision:0.4.2
torchtext:无
...
"
Chapter 2.3.2 梯度 - 变量描述错误,"**bug描述**
Chapter 2.3.2 梯度

![image](https://user-images.githubusercontent.com/38641789/70679580-864a1a00-1cd0-11ea-9602-02c2b9b53b4e.png)


**版本信息**
pytorch:
torchvision:
torchtext:
...
"
